id,created_at,product_id,product_name,product_sku,_quantity_on_hand,unit_cost,shelf_location,notes,entrada,salida,detalle
445663,2025-11-04 12:08:02,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1799,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000085165
445631,2025-11-04 11:18:38,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1800,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000331104
445586,2025-11-03 20:04:49,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,443,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,NotaVenta doc. 001-050-000085159
445578,2025-11-03 19:57:12,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,444,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,Factura doc. 001-050-000331093
445584,2025-11-03 19:57:12,13320,CARRO HOT WHEELS BASICO,194735103065,155,2.65,SECCION DE JUGUETERIA,"IVA
",0,2,Factura doc. 001-050-000331093
445571,2025-11-03 19:52:04,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,44,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000331092
445528,2025-11-03 18:57:53,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,445,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,Factura doc. 001-050-000331084
445500,2025-11-03 17:38:40,6421,PILA PANAPLUS AA,6933298820026,1866,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000331079
445499,2025-11-03 17:31:21,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1872,1.04,VITRINA DE LABIALES,"S/N
",0,2,NotaVenta doc. 001-050-000085142
445433,2025-11-03 14:57:27,5132,ARETES FASHION X3 C/P,00000000001642A,671,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000085128
445377,2025-11-03 10:56:25,5132,ARETES FASHION X3 C/P,00000000001642A,672,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000085115
445343,2025-11-03 09:44:57,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,182,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000331046
445341,2025-11-02 19:14:13,6421,PILA PANAPLUS AA,6933298820026,1867,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000331045
445284,2025-11-02 17:18:05,13320,CARRO HOT WHEELS BASICO,194735103065,157,2.65,SECCION DE JUGUETERIA,"IVA
",0,7,"LOCAL DE TECNOLOGIA 
"
445248,2025-11-02 16:45:53,5132,ARETES FASHION X3 C/P,00000000001642A,673,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000085100
445180,2025-11-02 14:00:51,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1874,1.04,VITRINA DE LABIALES,"S/N
",0,1,Factura doc. 001-050-000331015
445173,2025-11-02 13:53:57,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,45,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000331013
445073,2025-11-02 11:04:00,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,183,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330990
445049,2025-11-02 10:25:18,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1801,0.12,LOCAL PRINCIPAL,"S/N
",0,2,NotaVenta doc. 001-050-000085079
445047,2025-11-02 10:11:22,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,184,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330986
445045,2025-11-02 10:07:53,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,185,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330985
445011,2025-11-01 21:53:36,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1803,0.12,LOCAL PRINCIPAL,"S/N
",0,2,NotaVenta doc. 001-050-000085077
445003,2025-11-01 21:49:34,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,46,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000085075
445001,2025-11-01 21:49:25,6421,PILA PANAPLUS AA,6933298820026,1868,0.44,TABLERO DE BROCHAS,"S/N
",0,2,NotaVenta doc. 001-050-000085074
444986,2025-11-01 21:07:42,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,47,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330975
444987,2025-11-01 21:07:42,4588,COBIJILLA ECONOMICA MODELOS ,00000000001371A,81,3.29,LOCAL DE EDREDONES,"S/N
",0,2,Factura doc. 001-050-000330975
444968,2025-11-01 20:15:56,4588,COBIJILLA ECONOMICA MODELOS ,00000000001371A,83,3.29,LOCAL DE EDREDONES,"S/N
",0,2,Factura doc. 001-050-000330970
444960,2025-11-01 20:09:18,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,49,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330968
444912,2025-11-01 19:10:50,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,50,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330958
444909,2025-11-01 19:09:01,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,51,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330957
444887,2025-11-01 18:29:50,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,52,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330952
444811,2025-11-01 16:40:15,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,53,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000085051
444774,2025-11-01 15:41:05,13320,CARRO HOT WHEELS BASICO,194735103065,164,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,Factura doc. 001-050-000330933
444763,2025-11-01 15:24:36,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,446,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,Factura doc. 001-050-000330932
444754,2025-11-01 15:04:16,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,54,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000085039
444739,2025-11-01 14:39:32,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,55,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330927
444707,2025-11-01 13:33:20,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1805,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330920
444464,2025-10-31 17:15:01,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,56,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330884
444460,2025-10-31 16:59:02,6421,PILA PANAPLUS AA,6933298820026,1870,0.44,TABLERO DE BROCHAS,"S/N
",0,1,NotaVenta doc. 001-050-000084984
444348,2025-10-31 14:14:19,5132,ARETES FASHION X3 C/P,00000000001642A,674,1.0,VITRINA DE ARETES 1,"S/N
",0,2,NotaVenta doc. 001-050-000084968
444341,2025-10-31 14:02:09,6421,PILA PANAPLUS AA,6933298820026,1871,0.44,TABLERO DE BROCHAS,"S/N
",0,12,NotaVenta doc. 001-050-000084966
444329,2025-10-31 13:41:00,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1806,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084962
444297,2025-10-31 13:08:07,5132,ARETES FASHION X3 C/P,00000000001642A,676,1.0,VITRINA DE ARETES 1,"S/N
",0,2,NotaVenta doc. 001-050-000084959
444199,2025-10-31 10:55:41,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1875,1.04,VITRINA DE LABIALES,"S/N
",0,1,Factura doc. 001-050-000330852
444140,2025-10-30 19:07:50,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,57,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330837
444137,2025-10-30 19:02:09,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,58,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084938
444065,2025-10-30 17:40:02,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1876,1.04,VITRINA DE LABIALES,"S/N
",0,1,Factura doc. 001-050-000330829
444008,2025-10-30 15:40:29,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1807,0.12,LOCAL PRINCIPAL,"S/N
",0,5,Factura doc. 001-050-000330818
443876,2025-10-30 12:09:31,5132,ARETES FASHION X3 C/P,00000000001642A,678,1.0,VITRINA DE ARETES 1,"S/N
",0,2,Factura doc. 001-050-000330799
443872,2025-10-30 12:09:30,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,59,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330799
443867,2025-10-30 12:07:13,6421,PILA PANAPLUS AA,6933298820026,1883,0.44,TABLERO DE BROCHAS,"S/N
",0,1,NotaVenta doc. 001-050-000084921
443845,2025-10-30 11:57:28,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1812,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084917
443834,2025-10-30 11:35:02,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,60,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084916
443823,2025-10-30 11:13:16,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1813,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084914
443816,2025-10-30 10:52:43,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1814,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330796
443807,2025-10-30 10:37:39,6421,PILA PANAPLUS AA,6933298820026,1884,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000330794
443778,2025-10-29 19:19:15,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,61,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330786
443761,2025-10-29 18:11:48,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1815,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330784
443753,2025-10-29 17:59:58,4588,COBIJILLA ECONOMICA MODELOS ,00000000001371A,85,3.29,LOCAL DE EDREDONES,"S/N
",0,1,NotaVenta doc. 001-050-000084901
443738,2025-10-29 17:27:15,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,186,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084898
443639,2025-10-29 15:44:20,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,447,0.4,TABLERO DE BISUTERIA,"S/N
",0,1,Factura doc. 001-050-000330763
443584,2025-10-29 14:04:25,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,187,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084886
443580,2025-10-29 14:02:15,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1877,1.04,VITRINA DE LABIALES,"S/N
",0,2,NotaVenta doc. 001-050-000084884
443566,2025-10-29 13:35:23,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,188,2.56,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330755
443564,2025-10-29 13:35:23,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,62,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330755
443538,2025-10-29 13:18:17,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1879,1.04,VITRINA DE LABIALES,"S/N
",0,2,Factura doc. 001-050-000330752
443512,2025-10-29 12:42:12,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,190,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084873
443474,2025-10-29 11:41:20,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,191,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330747
443469,2025-10-29 11:34:55,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,192,2.56,LOCAL PRINCIPAL,"S/N
",0,4,Factura doc. 001-050-000330746
443461,2025-10-29 11:18:42,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,196,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330744
443455,2025-10-29 11:11:48,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1881,1.04,VITRINA DE LABIALES,"S/N
",0,1,Factura doc. 001-050-000330742
443454,2025-10-29 11:11:48,5132,ARETES FASHION X3 C/P,00000000001642A,680,1.0,VITRINA DE ARETES 1,"S/N
",0,3,Factura doc. 001-050-000330742
443428,2025-10-29 10:16:10,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,197,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330736
443416,2025-10-29 09:56:28,5132,ARETES FASHION X3 C/P,00000000001642A,683,1.0,VITRINA DE ARETES 1,"S/N
",0,3,Factura doc. 001-050-000330735
443388,2025-10-28 18:08:36,5132,ARETES FASHION X3 C/P,00000000001642A,686,1.0,VITRINA DE ARETES 1,"S/N
",0,3,NotaVenta doc. 001-050-000084861
443327,2025-10-28 16:38:30,13320,CARRO HOT WHEELS BASICO,194735103065,165,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,Factura doc. 001-050-000330726
443309,2025-10-28 16:04:26,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,63,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330722
443269,2025-10-28 14:43:13,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1816,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084850
443249,2025-10-28 12:55:37,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1817,0.12,LOCAL PRINCIPAL,"S/N
",0,2,NotaVenta doc. 001-050-000084844
443224,2025-10-28 12:04:19,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,198,2.56,LOCAL PRINCIPAL,"S/N
",0,5,"LOCAL 5
"
443205,2025-10-28 11:47:26,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,64,0.45,LOCAL PRINCIPAL,"S/N
",0,12,"LOCAL 5
"
443186,2025-10-28 10:30:05,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1819,0.12,LOCAL PRINCIPAL,"S/N
",0,2,NotaVenta doc. 001-050-000084837
443134,2025-10-27 17:47:15,6421,PILA PANAPLUS AA,6933298820026,1885,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000330700
443052,2025-10-27 14:18:35,5132,ARETES FASHION X3 C/P,00000000001642A,689,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000084810
443032,2025-10-27 13:04:57,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,203,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084808
442959,2025-10-26 17:35:21,13320,CARRO HOT WHEELS BASICO,194735103065,166,2.65,SECCION DE JUGUETERIA,"IVA
",0,3,Factura doc. 001-050-000330661
442939,2025-10-26 17:06:27,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,76,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330658
442864,2025-10-26 14:10:56,5132,ARETES FASHION X3 C/P,00000000001642A,690,1.0,VITRINA DE ARETES 1,"S/N
",0,1,Factura doc. 001-050-000330641
442839,2025-10-26 13:56:56,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,204,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330639
442838,2025-10-26 13:42:23,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,205,2.56,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084775
442836,2025-10-26 13:37:40,4588,COBIJILLA ECONOMICA MODELOS ,00000000001371A,86,3.29,LOCAL DE EDREDONES,"S/N
",0,2,Factura doc. 001-050-000330638
442834,2025-10-26 13:37:39,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,77,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330638
442821,2025-10-26 13:25:59,6715,PINCHO VARIOS CC8581 C/U,00000000002284A,448,0.4,TABLERO DE BISUTERIA,"S/N
",0,3,Factura doc. 001-050-000330637
442815,2025-10-26 12:52:51,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,79,0.45,LOCAL PRINCIPAL,"S/N
",0,2,NotaVenta doc. 001-050-000084772
442803,2025-10-26 12:27:01,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,81,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330631
442773,2025-10-26 12:02:55,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,82,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330627
442772,2025-10-26 12:02:33,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,206,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330626
442768,2025-10-26 11:58:11,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1821,0.12,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330625
442720,2025-10-26 11:12:00,5132,ARETES FASHION X3 C/P,00000000001642A,691,1.0,VITRINA DE ARETES 1,"S/N
",0,1,Factura doc. 001-050-000330619
442650,2025-10-26 10:29:37,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,83,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084750
442588,2025-10-25 20:43:01,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,84,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084738
442583,2025-10-25 20:42:46,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,85,0.45,LOCAL PRINCIPAL,"S/N
",0,2,NotaVenta doc. 001-050-000084737
442584,2025-10-25 20:42:46,4588,COBIJILLA ECONOMICA MODELOS ,00000000001371A,88,3.29,LOCAL DE EDREDONES,"S/N
",0,2,NotaVenta doc. 001-050-000084737
442579,2025-10-25 20:42:27,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,87,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330603
442575,2025-10-25 20:34:57,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,88,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330602
442536,2025-10-25 19:51:10,4588,COBIJILLA ECONOMICA MODELOS ,00000000001371A,90,3.29,LOCAL DE EDREDONES,"S/N
",0,1,Factura doc. 001-050-000330595
442425,2025-10-25 17:11:46,6421,PILA PANAPLUS AA,6933298820026,1886,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000330573
442420,2025-10-25 16:58:57,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,90,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084715
442394,2025-10-25 16:06:06,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,91,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330566
442360,2025-10-25 15:44:43,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,92,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084704
442356,2025-10-25 15:42:27,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,93,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330558
442344,2025-10-25 15:31:54,5132,ARETES FASHION X3 C/P,00000000001642A,692,1.0,VITRINA DE ARETES 1,"S/N
",0,2,Factura doc. 001-050-000330556
442332,2025-10-25 15:10:13,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1823,0.12,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330553
442316,2025-10-25 14:54:16,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,94,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330549
442307,2025-10-25 14:46:59,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,95,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330547
442303,2025-10-25 14:42:51,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1882,1.04,VITRINA DE LABIALES,"S/N
",0,1,NotaVenta doc. 001-050-000084694
442288,2025-10-25 14:17:04,13320,CARRO HOT WHEELS BASICO,194735103065,169,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,Factura doc. 001-050-000330543
442271,2025-10-25 13:21:27,6421,PILA PANAPLUS AA,6933298820026,1887,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000330542
442265,2025-10-25 13:01:30,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1883,1.04,VITRINA DE LABIALES,"S/N
",0,1,NotaVenta doc. 001-050-000084682
442262,2025-10-25 12:23:58,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,96,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084680
442236,2025-10-25 11:59:06,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,97,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330538
442220,2025-10-25 11:24:41,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1824,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084676
442195,2025-10-25 10:16:59,6421,PILA PANAPLUS AA,6933298820026,1888,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000330528
442194,2025-10-25 10:16:59,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,99,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330528
442193,2025-10-25 10:14:31,6421,PILA PANAPLUS AA,6933298820026,1889,0.44,TABLERO DE BROCHAS,"S/N
",0,12,Factura doc. 001-050-000330527
442191,2025-10-25 09:55:50,5132,ARETES FASHION X3 C/P,00000000001642A,694,1.0,VITRINA DE ARETES 1,"S/N
",0,1,Factura doc. 001-050-000330526
442171,2025-10-25 09:39:07,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,101,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330525
442063,2025-10-24 18:59:28,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,102,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330505
442020,2025-10-24 18:15:23,5132,ARETES FASHION X3 C/P,00000000001642A,695,1.0,VITRINA DE ARETES 1,"S/N
",0,1,NotaVenta doc. 001-050-000084647
441988,2025-10-24 17:24:13,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,104,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330494
441981,2025-10-24 17:23:07,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1884,1.04,VITRINA DE LABIALES,"S/N
",0,2,Factura doc. 001-050-000330493
441897,2025-10-24 15:56:14,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,105,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330480
441742,2025-10-24 11:45:44,5132,ARETES FASHION X3 C/P,00000000001642A,696,1.0,VITRINA DE ARETES 1,"S/N
",0,3,NotaVenta doc. 001-050-000084619
441672,2025-10-23 20:19:18,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,106,0.45,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084616
441646,2025-10-23 19:26:22,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1825,0.12,LOCAL PRINCIPAL,"S/N
",0,1,NotaVenta doc. 001-050-000084611
441630,2025-10-23 18:49:47,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,107,0.45,LOCAL PRINCIPAL,"S/N
",0,2,Factura doc. 001-050-000330435
441600,2025-10-23 18:25:22,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,109,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330432
441535,2025-10-23 16:31:26,5132,ARETES FASHION X3 C/P,00000000001642A,699,1.0,VITRINA DE ARETES 1,"S/N
",0,2,NotaVenta doc. 001-050-000084587
441504,2025-10-23 16:04:04,4588,COBIJILLA ECONOMICA MODELOS ,00000000001371A,91,3.29,LOCAL DE EDREDONES,"S/N
",0,1,Factura doc. 001-050-000330415
441437,2025-10-23 14:28:41,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1886,1.04,VITRINA DE LABIALES,"S/N
",0,2,NotaVenta doc. 001-050-000084576
441431,2025-10-23 14:24:43,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,207,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330408
441429,2025-10-23 14:18:05,5893,ARETE ORTOPEDICO AMERICANO,00000000001964A,1888,1.04,VITRINA DE LABIALES,"S/N
",0,1,NotaVenta doc. 001-050-000084575
441427,2025-10-23 14:08:16,4003,SOMBRILLA AUTOMATICA 525-5/600,00000000001163A,208,2.56,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330407
441420,2025-10-23 14:02:33,5132,ARETES FASHION X3 C/P,00000000001642A,701,1.0,VITRINA DE ARETES 1,"S/N
",0,3,NotaVenta doc. 001-050-000084573
441375,2025-10-23 12:36:02,13320,CARRO HOT WHEELS BASICO,194735103065,170,2.65,SECCION DE JUGUETERIA,"IVA
",0,1,Factura doc. 001-050-000330400
441302,2025-10-23 10:38:32,7850,FUNDA REGALO SIN CODIGO N.4,00000000002669A,110,0.45,LOCAL PRINCIPAL,"S/N
",0,1,Factura doc. 001-050-000330395
441160,2025-10-22 17:09:43,8396,MOÑO LIGA GERALDY NEGRA,NC1672,1826,0.12,LOCAL PRINCIPAL,"S/N
",35,0,"bodega
"
441136,2025-10-22 16:23:58,13320,CARRO HOT WHEELS BASICO,194735103065,171,2.65,SECCION DE JUGUETERIA,"IVA
",0,36,Factura doc. 001-050-000330366
441106,2025-10-22 16:08:39,6421,PILA PANAPLUS AA,6933298820026,1901,0.44,TABLERO DE BROCHAS,"S/N
",0,1,Factura doc. 001-050-000330365
441029,2025-10-22 14:17:55,13320,CARRO HOT WHEELS BASICO,194735103065,207,2.65,SECCION DE JUGUETERIA,"IVA
",0,2,Factura doc. 001-050-000330353
440988,2025-10-22 12:11:54,6421,PILA PANAPLUS AA,6933298820026,1902,0.44,TABLERO DE BROCHAS,"S/N
",0,24,"SALE AL LOCAL 5
"
440972,2025-10-22 12:10:32,5132,ARETES FASHION X3 C/P,00000000001642A,704,1.0,VITRINA DE ARETES 1,"S/N
",0,12,Factura doc. 001-050-000330345
440925,2025-10-22 10:06:08,5132,ARETES FASHION X3 C/P,00000000001642A,716,1.0,VITRINA DE ARETES 1,"S/N
",0,3,Factura doc. 001-050-000330338
