id,created_at,product_id,product_name,product_sku,_quantity_on_hand,unit_cost,shelf_location,notes,entrada,salida,detalle
448128,"2025-11-10 17:27:01",5586,"PINZA DE CEJA SATINE",782399607007,109,0.86,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085518"
448127,"2025-11-10 17:25:10",26184,"PELUCHE CAPIBARA ABEJA","PELUCHESCAPI ABE",1,8,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331455"
448125,"2025-11-10 17:23:32",27960,"LAPIZ DELINEADOR ",6912345698900,44,0.29,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085517"
448126,"2025-11-10 17:23:32",22223,"BLUSH USHAS ZAR ES3965",6924372626160,15,0.8,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085517"
448124,"2025-11-10 17:23:32",20230,"MOCHILA CAPIBARA ",9565653258983,21,6.07,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085517"
448123,"2025-11-10 17:17:59",12273,"NAIPE PLASTICO C ROJA ",6936389668019,80,0.33,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085516"
448119,"2025-11-10 17:17:59",9784,"AMPOLLA DE ORTIGA ",7707295450208,45,0.4085,"VITRINA PONDS","S/N
",0,1,"NotaVenta doc. 001-050-000085516"
448120,"2025-11-10 17:17:59",9785,"AMPOLLA DE VITAMINA E ",7707295450062,71,0.41,"VITRINA PONDS","S/N
",0,1,"NotaVenta doc. 001-050-000085516"
448121,"2025-11-10 17:17:59",11992,"IMANES PEQUE 22382",9002000223824,80,0.15,"JUGUETERIA 1 Y 2","S/N
",0,3,"NotaVenta doc. 001-050-000085516"
448122,"2025-11-10 17:17:59",22796,"POLVO CARNAVALERO",00000000006218A,43,0.3,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085516"
448118,"2025-11-10 17:10:22",4354,"CEVICHERO CRISTAR VC0795C",7702147200260,6,2.88,"ESTANT DE VASOS","S/N
",6,0,"bodega
"
448116,"2025-11-10 17:02:54",758,"SACHET PROKPIL LACIO SEDUCTOR",7707999184836,18,1.11,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"NotaVenta doc. 001-050-000085515"
448117,"2025-11-10 17:02:54",6249,"SOMBRILLA ECONOMICAS 525-3/4",00000000002083A,319,1.5,"ESTANTE DE SOMBRILLAS","S/N
",0,1,"NotaVenta doc. 001-050-000085515"
448115,"2025-11-10 16:54:33",26074,"JUGUETE ESTIRABLE",6920250254234,6,0.7,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085514"
448114,"2025-11-10 16:49:19",692,"TINTE POLVO COLOR TONE 20 NEGRO",7861152301246,14,2.47,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331454"
448113,"2025-11-10 16:37:49",27644,"ALMOHADA CUELLO 7444",6971602374445,10,4.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085513"
448111,"2025-11-10 16:37:34",24935,"MOÑO PRINCESS AO-456",6985176283188,95,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085512"
448112,"2025-11-10 16:37:34",10981,"CERA SHINER 150G",00000000003744A,10,1,"ESTANTE DE SHAMPOOS","S/N
",0,1,"NotaVenta doc. 001-050-000085512"
448110,"2025-11-10 16:25:54",7406,"ARETES ECONOMICOS X12 PARES",00000000002537A,465,0.38,"LOCAL PRINCIPAL","S/N
",0,3,"Factura doc. 001-050-000331453"
448109,"2025-11-10 16:25:08",27912,"ADORNO SURTIDO NAVIDAD HXT024",6920220300244,23,0.41,"LOCAL PRINCIPAL ","S/N
",0,2,"NotaVenta doc. 001-050-000085511"
448108,"2025-11-10 16:23:37",9736,"VASO OPERA CRISTAR VC0792C",7702147276395,5,2.76,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331452"
448107,"2025-11-10 16:18:39",25727,"JUGUETE CELULAR DE NIÑOS NIÑS",6901234022223,96,0.65,"ESTANTE DE CUMPLEAÑOS","S/N
",0,1,"NotaVenta doc. 001-050-000085510"
448103,"2025-11-10 16:18:36",27107,"POLYGEL PRECIOSAS 60ML",POLYGELPRECIOSAS,23,4.95,"TABLERO DE BROCHAS","S/N
",0,1,"Factura doc. 001-050-000331451"
448104,"2025-11-10 16:18:36",2688,"PORTAANILLO PARA ESMALTES",00000000000754A,46,0.15,"VITRINA DE ESMALTES",S/N,0,1,"Factura doc. 001-050-000331451"
448105,"2025-11-10 16:18:36",26896,"RULO HUESITO PEQUEÑO ANG-957",RULOPLASTICOPEQUE,6,0.58,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331451"
448106,"2025-11-10 16:18:36",22194,"EXTENCION DE UÑAS AMBYEATY ZARU100-7N",6947539577204,2,0.8929,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331451"
448100,"2025-11-10 16:18:00",23961,"LAPIZ ITALIA CHOCOLATE",082353010363,6,0.65,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085509"
448102,"2025-11-10 16:18:00",24143,"GUANTE NITRILO NEGRO S",7862130423349,1,3.71,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085509"
448101,"2025-11-10 16:18:00",16485,"VINCHA COQUETA CHICHIN ",00000000005152A,718,1.07,"LOCAL PRINCIPAL ","compra
",0,1,"NotaVenta doc. 001-050-000085509"
448099,"2025-11-10 16:15:52",25719,"LETRAS DE FELIZ CUMPLEAÑOS ",1707202209291,16,0.5,"ESTANTE DE CUMPLEAÑOS","S/N
",0,1,"NotaVenta doc. 001-050-000085508"
448098,"2025-11-10 16:05:51",26896,"RULO HUESITO PEQUEÑO ANG-957",RULOPLASTICOPEQUE,7,0.58,"LOCAL PRINCIPAL","S/N
",0,5,"NotaVenta doc. 001-050-000085507"
448096,"2025-11-10 16:00:38",22634,"GLOBO VERDE OSCURO X100",GLOBOVERDEOSCURO,19,2.5,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331450"
448097,"2025-11-10 16:00:38",11512,"JUEGO DE OLLAS ALUMINIO X6",00000000003900A,4,1.7,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331450"
448095,"2025-11-10 16:00:38",2345,"DIADEMA RENO OREJITA",6920220300169,631,0.65,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331450"
448091,"2025-11-10 15:59:19",20321,"CAMINO DE MESA  K383",00000000005957A,6,1.7,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331449"
448089,"2025-11-10 15:59:19",20963,"ADORNO NAVIDAD CS19513",6898768195137,41,0.75,"LOCAL PRINCIPA","S/N
",0,1,"Factura doc. 001-050-000331449"
448092,"2025-11-10 15:59:19",14501,"CINTA NAVIDEÑA K44",8202121000446,343,0.5,"LOCAL PRINCIPAL ","MOD IVA
",0,2,"Factura doc. 001-050-000331449"
448093,"2025-11-10 15:59:19",13382,"BOMBILLO NAVIDAD CAJA JAHK316",8202300234013,22,2.3999,"LOCAL PRINCIPAL ","s/n
",0,1,"Factura doc. 001-050-000331449"
448090,"2025-11-10 15:59:19",27910,"LAZO ESCARCHADO X2 NAVIDAD LH64556",6909211000455,16,0.6,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331449"
448094,"2025-11-10 15:59:19",27887,"BOMBILLO X36 JAHK34",8202121000347,9,6.5,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331449"
448087,"2025-11-10 15:59:18",27788,"ADORNO DE NAVIDAD 2301YM27",7895266927245,9,0.4,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331449"
448088,"2025-11-10 15:59:18",20980,"ADORNO TRAP NAVIDEÑO IC1274",6905424212746,8,0.39,"LOCAL PRINCIAL","S/N
",0,1,"Factura doc. 001-050-000331449"
448086,"2025-11-10 15:56:36",27974,"LAZOS DE NAVIDAD JAHK830",8202500254156,6,1,"LOCAL PRINCIPAL ","S/N
",0,3,"NotaVenta doc. 001-050-000085506"
448082,"2025-11-10 15:56:11",27787,"ADORNO DE NAVIDAD 2301YM27",7895266927276,5,0.4,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331448"
448084,"2025-11-10 15:56:11",11118,"CINTA DOBLE FAST 5M18MM",7861087706222,7,2.66,"ESTANTE DE CUMPLEAÑOS","S/N
",0,1,"Factura doc. 001-050-000331448"
448085,"2025-11-10 15:56:11",7770,"PAPEL DE REGALO CARIÑO IDEA ",00000000002643A,16347,0.1,"LOCAL PRINCIPAL","S/N
",0,4,"Factura doc. 001-050-000331448"
448083,"2025-11-10 15:56:11",17465,"PAPEL COREANO C/U",00000000005371A,5884,0.1,"LOCAL PRINCIPAL ","S/N
",0,4,"Factura doc. 001-050-000331448"
448080,"2025-11-10 15:37:46",25719,"LETRAS DE FELIZ CUMPLEAÑOS ",1707202209291,17,0.5,"ESTANTE DE CUMPLEAÑOS","S/N
",0,1,"NotaVenta doc. 001-050-000085505"
448081,"2025-11-10 15:37:46",7917,"VELA EXPLOSIVA 15CM",00000000002697A,311,0.3,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085505"
448079,"2025-11-10 15:37:19",27929,"LUZ LED PIÑA MULTICOLOR JAGD2524",8202500255276,7,9.5,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331447"
448078,"2025-11-10 15:31:18",13572,"TERMO PROTECTOR MAWIHT 40ML",7705175027212,57,0.88,"ESTANTE DE TRATAMIENTOS","IVA
",0,1,"NotaVenta doc. 001-050-000085504"
448076,"2025-11-10 15:30:39",684,"TINTE DUO 5 CASTAÑO CLARO",7750075043657,2,3.36,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331446"
448077,"2025-11-10 15:30:39",15941,"APLIQUE MARIPOSA ML07",6982022022816,239,0.6,"LOCAL PRINCIPAL","IVA
",0,2,"Factura doc. 001-050-000331446"
448067,"2025-11-10 15:21:20",9729,"VASO OPERA ROCKS CRISTAR VC0791C",7702147276418,0,0,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331445"
448072,"2025-11-10 15:21:20",4588,"COBIJILLA ECONOMICA MODELOS ",00000000001371A,68,3.29,"LOCAL DE EDREDONES","S/N
",0,2,"Factura doc. 001-050-000331445"
448074,"2025-11-10 15:21:20",24228,"SET RESIPIENTE PLASTICO",LG225455,0,0,"LOCAL PRINCIAL","S/N
",0,1,"Factura doc. 001-050-000331445"
448069,"2025-11-10 15:21:20",16514,"REPOSTERO JAH20127",8202000201278,12,3.0016,"LOCAL PRINCIPAL ","IVA
",0,1,"Factura doc. 001-050-000331445"
448070,"2025-11-10 15:21:20",27937,"CEVICHERO JAH16140",8201600161401,5,3,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331445"
448071,"2025-11-10 15:21:20",26849,"SET DE CEVICHEROS JAH 25083",8202500250639,45,4,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331445"
448075,"2025-11-10 15:21:20",25099,"SET DE FRASCOS CS22043",2025041220437,1,2.7,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331445"
448073,"2025-11-10 15:21:20",25123,"SET DE VASOS CS16387",6978225217876,10,2.13,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331445"
448068,"2025-11-10 15:21:20",25125,"SET DE VASOS X 3 CS320721",6978225217210,20,2.12,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331445"
448066,"2025-11-10 15:10:16",3618,"CARTERA DE MUJER VARIOS MODELOS",00000000000958A,59,10,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085503"
448065,"2025-11-10 15:07:25",9826,"DIADEMA MODELOS VARIADOS",00000000003324A,87,0.18,"LOCAL PRINCIPAL","S/N
",0,3,"NotaVenta doc. 001-050-000085502"
448064,"2025-11-10 15:05:22",20479,"BOTELLA CS13383",6922406133837,0,0,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331444"
448063,"2025-11-10 15:05:22",25113,"SET FRASCOS CS22040",2025041220406,1,3.27,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331444"
448058,"2025-11-10 15:05:22",25129,"JARRA CON VASOS CS21809",6920110121096,1,4.62,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331444"
448061,"2025-11-10 15:05:22",27630,"JARRA VIDRIO PARA TE 25EST-189",25EST189,2,4.2,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331444"
448060,"2025-11-10 15:05:22",27636,"OLLA DE VIDRIO 1.8/LT 25EST-07",25EST07,10,3.6,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331444"
448059,"2025-11-10 15:05:22",27937,"CEVICHERO JAH16140",8201600161401,6,3,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331444"
448062,"2025-11-10 15:05:22",25298,"BOMBONERA CS20947",6920112109474,0,0,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331444"
448056,"2025-11-10 15:05:22",25939,"LAMPARA CS24668",6234567246685,3,3.62,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331444"
448057,"2025-11-10 15:05:22",25959,"LAMPARA CS13871",6234567138713,17,2.98,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331444"
448051,"2025-11-10 15:04:11",24041,"GILLETTE ASTRA C/U",7702018007240,542,0.48,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085501"
448055,"2025-11-10 15:04:11",28015,"ADORNO LAZO NAVIDAD JAHK831",8202500254163,20,1,"LOCAL PRINCIPAL ","S/N
",0,2,"NotaVenta doc. 001-050-000085501"
448050,"2025-11-10 15:04:11",10221,"SET DE PINCELES X 3 UNID DE UÑAS",8717333650254,56,2.01,"TABLERO DE BROCHAS","S/N
",0,1,"NotaVenta doc. 001-050-000085501"
448054,"2025-11-10 15:04:11",20005,"BASTONES NAVIDAD K555",8202400242994,1,0.6,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085501"
448052,"2025-11-10 15:04:11",20963,"ADORNO NAVIDAD CS19513",6898768195137,42,0.75,"LOCAL PRINCIPA","S/N
",0,1,"NotaVenta doc. 001-050-000085501"
448053,"2025-11-10 15:04:11",20967,"MUÑECO NAVIDEÑO IC1276",6905424212760,12,0.5,"LOCAL PRINCIAL","S/N
",0,1,"NotaVenta doc. 001-050-000085501"
448049,"2025-11-10 15:01:40",25281,"BRILLO DE LABIOS - GERALDY ",5932025003337,32,0.219,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085500"
448048,"2025-11-10 14:29:47",20893,"FOMIX MOLDEABLE X12",6939788977997,214,0.62,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085499"
448047,"2025-11-10 14:29:47",5243,"ARETES BRONCE CORTOS VARIOS MODELOS",00000000001699A,142,0.85,"VITRINA DE PIRCIS","S/N
",0,1,"NotaVenta doc. 001-050-000085499"
448046,"2025-11-10 14:27:48",26514,"SOMBRILLAS CARTERA VZ2289",2025060522895,28,5.69,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085498"
448045,"2025-11-10 14:24:05",21694,"LUZ LED 500 MULTICOLOR",8635968200562,4,5.72,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331443"
448042,"2025-11-10 14:24:05",13382,"BOMBILLO NAVIDAD CAJA JAHK316",8202300234013,23,2.3999,"LOCAL PRINCIPAL ","s/n
",0,1,"Factura doc. 001-050-000331443"
448041,"2025-11-10 14:24:05",27993,"BOMBILLO VARIADO JAHK574",8202400243182,17,2.3,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331443"
448044,"2025-11-10 14:24:05",28001,"BOMBILLO VARIADO JAHK568",8202400243120,14,3.5,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331443"
448043,"2025-11-10 14:24:05",20795,"TUBO PAPEL NACIMIENTO C/P",00000000006040A,55,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331443"
448040,"2025-11-10 14:20:24",28046,"ADORNO NOEL HT12 C/UNO",6920220300121,12,0.6,"LOCA PRINCIPAL","S/N
",12,0,"Inventario inicial"
448038,"2025-11-10 14:13:49",25529,"ESMALTE VOGUE 45SEG ROJO ANTOJO",7509552956962,5,1.66,"VITRINA DE ESMALTES","S/N
",0,1,"NotaVenta doc. 001-050-000085497"
448039,"2025-11-10 14:13:49",369,"CREMA PONDS PEPINO 50G",7501056326265,5,2.27,"VITRINA PONDS","S/N
",0,1,"NotaVenta doc. 001-050-000085497"
448037,"2025-11-10 14:09:57",1917,"BILLETERA DE MUJER BORDADA",00000000000409A,0,0,"VITRINA DE SOMBRAS Y BILLETERAS",S/N,0,1,"NotaVenta doc. 001-050-000085496"
448035,"2025-11-10 14:09:57",7860,"FUNDA REGALO SIN CODIGO 1",00000000002672A,117,0.18,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085496"
448036,"2025-11-10 14:09:57",24631,"LEGO LABUBU K972",6977163859728,53,1.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085496"
448033,"2025-11-10 14:01:17",23719,"CAJA DE REGALO GRANDE ",00000000006343,48,2.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085495"
448031,"2025-11-10 14:00:11",13382,"BOMBILLO NAVIDAD CAJA JAHK316",8202300234013,24,2.3999,"LOCAL PRINCIPAL ","s/n
",0,1,"NotaVenta doc. 001-050-000085494"
448032,"2025-11-10 14:00:11",27993,"BOMBILLO VARIADO JAHK574",8202400243182,18,2.3,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085494"
448030,"2025-11-10 13:52:38",20492,"CEREBROS ",6983362507438,61,0.42,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085493"
448028,"2025-11-10 13:52:07",20492,"CEREBROS ",6983362507438,62,0.42,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085492"
448029,"2025-11-10 13:52:07",27728,"PULSERAS DE PAREJA ",PULSERASPAREJA,23,0.4,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085492"
448027,"2025-11-10 13:51:14",656,"TINTE HAR 7-3 RUBIO DORADO",7861152302526,0,0,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331442"
448026,"2025-11-10 13:51:14",27803,"PINCHO PARA CABELLO 2501HG75-02",6924250175025,87,0.13,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331442"
448025,"2025-11-10 13:50:25",656,"TINTE HAR 7-3 RUBIO DORADO",7861152302526,1,4.5248,"ESTANTE DE TINTES","S/N
",1,0,"bodega
"
448024,"2025-11-10 13:50:09",2574,"LUZ MANGUERA MULTICOLOR 24MT",8002020020541,4,7.11,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331441"
448023,"2025-11-10 13:50:08",2569,"LUZ MANGUERA BLANCO 24MT",8002020020558,12,12.83,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331441"
448022,"2025-11-10 13:50:08",27902,"BOMBILLO VARIADO 15CM 15A1",2025533053086,12,1.91,"LOCAL PRINCIPAL ","S/N
",0,12,"Factura doc. 001-050-000331441"
448020,"2025-11-10 13:42:14",27806,"PINCHO PARA CABELLO 2501HG75-40",6924250175407,103,0.3,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085491"
448019,"2025-11-10 13:42:14",8396,"MOÑO LIGA GERALDY NEGRA",NC1672,1990,0.12,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085491"
448021,"2025-11-10 13:42:14",26005,"RIZADOR GLAM DS1089",7861168701169,30,1.25,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085491"
448018,"2025-11-10 13:40:07",26001,"LAMPARA UV LED VNC281",7861168864919,3,7.45,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331440"
448016,"2025-11-10 13:40:07",25359,"ESMALTE OJO DE GATO VARIOS COLORES ",8622042407007,8,1.29,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331440"
448015,"2025-11-10 13:40:07",18708,"EFECTO ESPEJO COLORES",8816858900117,7,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331440"
448017,"2025-11-10 13:40:07",17647,"CLANS ALCOHOL 120ML",7862114197099,25,0.69,"LOCAL PRINCIAL","S/N
",0,1,"Factura doc. 001-050-000331440"
448014,"2025-11-10 13:40:07",26324,"WIPES CC-1044",00000000006556A,8,1.25,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331440"
448009,"2025-11-10 13:38:02",26060,"VINCHA AUTOMATICA C/U MVM-123",6995895512300,49,0.29,"LOCAL PRINCIPAL ","S/N
",0,5,"Factura doc. 001-050-000331439"
448013,"2025-11-10 13:38:02",24965,"VINCHA AUTOMATICA PERLAS",AUTM10286,72,0.6,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331439"
448012,"2025-11-10 13:38:02",17695,"VINCHA AUTOMATICA PIEDRAS C UNA ANG 5035",00000000005444A,128,0.5,"TABLERO DE BISUTERIA","S/N
",0,1,"Factura doc. 001-050-000331439"
448010,"2025-11-10 13:38:02",24375,"VINCHA AUTOMATICA BT6483011",799019810822,23,1,"LOCAL PRINCIPAL","S/N
",0,2,"Factura doc. 001-050-000331439"
448011,"2025-11-10 13:38:02",27365,"VINCHA METAL 256046","VINCHA METAL ",82,0.75,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331439"
448008,"2025-11-10 13:38:02",8525,"VINCHA LAZO VARIOS",6920246281244,35,0.4,"LOCAL PRINCIPAL","S/N
",0,10,"Factura doc. 001-050-000331439"
448007,"2025-11-10 13:31:48",18181,"MOTO EN FUNDA1139",00000000005520A,8,0.48,"LOCAL PRINCIPAL","S/N
",0,2,"NotaVenta doc. 001-050-000085490"
448006,"2025-11-10 13:31:48",24882,"CARROS PERSONAJES ",CARROSPERSONAJES,11,2,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085490"
448005,"2025-11-10 13:28:36",4924,"NEW GEL 220 GR",00000000001532A,100,0.26,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"NotaVenta doc. 001-050-000085489"
448004,"2025-11-10 13:28:36",6707,"LIGA GRUESA ALGODON NEGRO ES227154-1",00000000002278A,365,0.62,"TABLERO DE BISUTERIA","S/N
",0,1,"NotaVenta doc. 001-050-000085489"
448002,"2025-11-10 13:24:48",10686,"MASCARILLA DE VELO ",6928001840972,122,0.12,"LOCAL PRINCIPAL","S/N
",0,3,"NotaVenta doc. 001-050-000085488"
448003,"2025-11-10 13:24:48",20057,"REPUESTO DE RIZADOR 87541",6904525487541,94,0.2,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085488"
448001,"2025-11-10 13:24:04",22845,"VASOS DE CRISTAR 0506CL6",7702147205470,7,5.45,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085487"
447999,"2025-11-10 13:16:42",27642,"PINCHOS GIRASOL ",6188202446223,26,0.56,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331438"
448000,"2025-11-10 13:16:42",679,"TINTE DUO 1 NEGRO",7750075043572,6,3.44,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331438"
447998,"2025-11-10 13:16:42",5893,"ARETE ORTOPEDICO AMERICANO",00000000001964A,1870,1.04,"VITRINA DE LABIALES","S/N
",0,1,"Factura doc. 001-050-000331438"
447997,"2025-11-10 13:11:54",11014,"TINTE PINCELLE SANTORINI BLUE",7861076261398,8,4.025,"ESTANTE DE TINTES","S/N
",0,2,"Factura doc. 001-050-000331437"
447996,"2025-11-10 13:08:33",21612,"FUNDA REGALO NAVIDEÑA PEQUEÑA",NC255841,228,0.21,"LOCAL PRINCIPAL","S/N
",0,4,"Factura doc. 001-050-000331436"
447992,"2025-11-10 13:08:32",21405,"LAPIZ LABIAL KISS BEAUTY 267103",6903072418053,29,1,"VITRINA DE LABIALES","S/N
",0,1,"Factura doc. 001-050-000331436"
447995,"2025-11-10 13:08:32",27798,"FUNDA REGALO NAVIDEÑA 2401HG18-10",8606180260337,214,0.3,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331436"
447994,"2025-11-10 13:08:32",27826,"ILUMINADOR 2501HG68-02",6951984241023,18,1,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331436"
447991,"2025-11-10 13:08:32",25101,"LABIAL ME RED CHOOSE ZAR-5609",6924269756093,24,0.39,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331436"
447990,"2025-11-10 13:08:32",23964,"LAPIZ ITALIA RICH RED",082353010530,4,0.65,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331436"
447993,"2025-11-10 13:08:32",5586,"PINZA DE CEJA SATINE",782399607007,110,0.86,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331436"
447988,"2025-11-10 13:01:05",7854,"FUNDA REGALO SIN CODIGO N.3",00000000002671A,3257,0.33,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085486"
447989,"2025-11-10 13:01:05",24805,"OSO CHALECO BB1009-BB0214",OSOCHALECO,3,3,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085486"
447987,"2025-11-10 12:59:28",27902,"BOMBILLO VARIADO 15CM 15A1",2025533053086,24,1.91,"LOCAL PRINCIPAL ","S/N
",0,7,"local tecnologia
"
447986,"2025-11-10 12:56:48",27951,"LEGO JAH25B364",6202500003640,4,6.5,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331435"
447983,"2025-11-10 12:56:48",26380,"JUGUETE LEGOS ",6975941850028,1,8,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331435"
447982,"2025-11-10 12:56:48",26381,"JUGUETE LEGOS ",6977163850039,1,8,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331435"
447985,"2025-11-10 12:56:48",27202,"SET CARROS METAL SC22020",2025063012744,10,5.75,"LOCAL PRINCIPAL ","S/N
",0,2,"Factura doc. 001-050-000331435"
447984,"2025-11-10 12:56:48",27180,"PIANO ELEFANTE MUSICAL SC22032",2025063012867,3,8.28,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331435"
447981,"2025-11-10 12:56:42",15232,"SACHET DE CREMOXIN VOL 30",7861076262333,110,0.7504,"ESTANTE DE TRATAMIENTOS","s/n
",0,1,"Factura doc. 001-050-000331434"
